feature_index,feature_name,importance_score
0,High_0,23.231
1,Low_0,23.21
2,Open_0,23.435
3,Volume_0,42.544
4,daily_return_0,22.655
5,log_return_0,35.215
6,volume_change_0,23.049
7,relative_volume_0,35.743
8,high_low_range_0,35.583
9,excess_return_0,23.446
10,daily_return_zscore_0,43.851
11,log_return_zscore_0,42.179
12,volume_change_zscore_0,35.414
13,relative_volume_zscore_0,23.171
14,log_volume_0,35.705
15,Close_1,23.595
16,High_1,35.451
17,Low_1,35.605
18,Open_1,41.395
19,Volume_1,48.949
20,daily_return_1,23.449
21,log_return_1,22.697
22,volume_change_1,22.87
23,relative_volume_1,42.907
24,high_low_range_1,23.482
25,excess_return_1,23.656
26,daily_return_zscore_1,42.251
27,log_return_zscore_1,35.55
28,volume_change_zscore_1,43.239
29,relative_volume_zscore_1,42.318
30,log_volume_1,23.448
31,Close_2,22.878
32,High_2,23.281
33,Low_2,23.653
34,Open_2,23.139
35,Volume_2,42.597
36,daily_return_2,22.643
37,log_return_2,23.522
38,volume_change_2,35.181
39,relative_volume_2,22.841
40,high_low_range_2,35.61
41,excess_return_2,35.528
42,daily_return_zscore_2,35.592
43,log_return_zscore_2,44.392
44,volume_change_zscore_2,23.709
45,relative_volume_zscore_2,23.628
46,log_volume_2,23.402
