feature_index,feature_name,importance_score
0,feature_1,35.97
1,feature_2,23.128
2,feature_3,35.563
3,feature_4,99.3
4,feature_5,23.742
5,feature_6,35.771
6,feature_7,42.28
7,feature_8,23.699
8,feature_9,35.897
9,feature_10,35.54
10,feature_11,23.91
11,feature_12,23.821
12,feature_13,35.949
13,feature_14,42.452
14,feature_15,35.471
15,feature_16,41.791
16,feature_17,23.52
17,feature_18,23.245
18,feature_19,23.287
19,feature_20,46.812
20,feature_21,23.373
21,feature_22,35.989
22,feature_23,23.07
23,feature_24,23.17
24,feature_25,42.495
25,feature_26,35.752
26,feature_27,35.844
27,feature_28,42.521
28,feature_29,23.518
29,feature_30,23.729
30,feature_31,23.71
31,feature_32,22.972
32,feature_33,35.577
33,feature_34,35.768
34,feature_35,23.261
35,feature_36,96.231
36,feature_37,23.639
37,feature_38,23.779
38,feature_39,42.463
39,feature_40,42.429
40,feature_41,23.7
41,feature_42,23.244
42,feature_43,42.54
43,feature_44,24.013
44,feature_45,23.757
45,feature_46,23.249
46,feature_47,23.246
